conversation_id,mention_text,context_snippet,position,extracted_type
965b9305-940b-483c-894b-fb43e339e08d,do,"If Continuum runs as a Claude Code plugin or MCP server that passively captures decisions from the conversations developers are already having, the capture barrier drops to zero. That's a fundamentally different approach from tools like Notion, Confluence, or even ADR tools — and it's a publishable insight. `─────────────────────────────────────────────────`

One more clarifying question, then I'll propose concrete approaches:

**How many Claude Code conversation logs do you personally have from",953,canonical_match:DigitalOcean
965b9305-940b-483c-894b-fb43e339e08d,Neo4j,[context redacted: personal/employer-related content removed for privacy],571,canonical_match:Neo4j
965b9305-940b-483c-894b-fb43e339e08d,kind,[context redacted: personal/employer-related content removed for privacy],655,canonical_match:KinD
965b9305-940b-483c-894b-fb43e339e08d,PostgreSQL,"**Evaluation (doable in ~5 days)**:
1. Extract entities from your 428 Continuum JSONL logs using the existing extractor
2. **You** manually verify/correct a sample of ~500-1,000 entity clusterings (this IS the annotation — grouping ""postgres"" with ""PostgreSQL"" etc.)
3. Run ablation: disable each stage, measure F1 delta
4. Run baselines: exact-match-only, fuzzy-only, embedding-only
5.",668,canonical_match:PostgreSQL
965b9305-940b-483c-894b-fb43e339e08d,postgres,"**Evaluation (doable in ~5 days)**:
1. Extract entities from your 428 Continuum JSONL logs using the existing extractor
2. **You** manually verify/correct a sample of ~500-1,000 entity clusterings (this IS the annotation — grouping ""postgres"" with ""PostgreSQL"" etc.)
3. Run ablation: disable each stage, measure F1 delta
4. Run baselines: exact-match-only, fuzzy-only, embedding-only
5.",652,canonical_match:PostgreSQL
965b9305-940b-483c-894b-fb43e339e08d,Claude,"Reviewers will expect thorough related work. ---

### Approach B: ""Continuum: An Open-Source Tool for Capturing Software Decision Rationale from Developer-AI Conversations"" (Industry Showcase Short Paper, 5 pages)

**Framing**: Present the full system as a working industry tool. Emphasize the problem ($47B knowledge loss), the passive capture approach (Claude Code plugin), the entity resolution + GraphRAG pipeline, and a case study of using it on its own development. **Evaluation**: 
1. Case stu",1432,canonical_match:Claude
965b9305-940b-483c-894b-fb43e339e08d,GitHub,Non-blind review. Values real-world applicability. You can reference the tool by name and link the GitHub repo. **Cons**: Less prestigious than research track. Doesn't deeply evaluate any single component.,2172,canonical_match:GitHub
965b9305-940b-483c-894b-fb43e339e08d,Less,"Values real-world applicability. You can reference the tool by name and link the GitHub repo. **Cons**: Less prestigious than research track. Doesn't deeply evaluate any single component. ---

### Approach C: Hybrid — Research Track Paper with Pragmatic Evaluation (10 pages)

**Framing**: ""Automated Capture and Resolution of Software Decision Knowledge from Developer-AI Conversations."" Two contributions: (1) the passive capture + entity resolution pipeline, (2) the GraphRAG retrieval over decisi",2195,canonical_match:Less
965b9305-940b-483c-894b-fb43e339e08d,less,"The research paper just adds the focused evaluation section. The second paper (holistic system, all contributions, proper multi-evaluator study) targets a later venue — FSE or ICSE 2027. **Acceptance likelihood estimates:**
- Approach C at Research Track: **15-25%** (competitive but the self-dogfooding angle and real data are differentiators; the 8-stage ablation is concrete)
- Approach B at Industry Showcase: **35-50%** (working open-source tool with real usage, strong problem framing, less com",5191,canonical_match:Less
965b9305-940b-483c-894b-fb43e339e08d,kind,"**Pros**: Strongest overall paper. Real data + synthetic benchmark covers both validity and scale. Ablation is the kind of rigorous component analysis ASE values. The ""self-dogfooding"" narrative (tool evaluated on conversations that built it) is memorable. **Cons**: 10 pages in 8 days is brutal.",3769,canonical_match:KinD
965b9305-940b-483c-894b-fb43e339e08d,C,"**Cons**: Less prestigious than research track. Doesn't deeply evaluate any single component. ---

### Approach C: Hybrid — Research Track Paper with Pragmatic Evaluation (10 pages)

**Framing**: ""Automated Capture and Resolution of Software Decision Knowledge from Developer-AI Conversations."" Two contributions: (1) the passive capture + entity resolution pipeline, (2) the GraphRAG retrieval over decision graphs. Frame around the research question: *Can software decision rationale be automatical",2298,canonical_match:C
965b9305-940b-483c-894b-fb43e339e08d,C,"**Cons**: 10 pages in 8 days is brutal. March 26 deadline. ---

## My Recommendation: **Approach C (Research Track) as primary, Approach B (Industry Showcase) as safety net**

Here's why:

1. **Approach C is ambitious but achievable** because the pipeline is already built — the work is evaluation and writing, not engineering. The tiered evaluation strategy means you always have something submittable even if collaborators fall through.",4009,canonical_match:C
